date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:51:23	627/627	---M--	200	added ('OK')	image/svg+xml	etag:%22e882db41fb70d61:0%22	http://www.tourdaum.com/Resources/images/ico_kakao.svg	C:/Dia/Dia/www.tourdaum.com/Resources/images/ico_kakao.svg	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:24	2810/2810	---M--	200	added ('OK')	image/png	etag:%22ea4bdae0bf58d61:0%22	http://www.tourdaum.com/Resources/images/ico_check.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/ico_check.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:24	1390/1390	---M--	200	added ('OK')	image/png	etag:%225ecf5fe1bf58d61:0%22	http://www.tourdaum.com/Resources/images/qna.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/qna.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:25	8184/8184	---M--	200	added ('OK')	image/png	etag:%2298f707bcd58d61:0%22	http://www.tourdaum.com/Resources/images/bg_coupon.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/bg_coupon.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:25	6672/6672	---M--	200	added ('OK')	image/png	etag:%224cd4747bcd58d61:0%22	http://www.tourdaum.com/Resources/images/bg_coupon_end.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/bg_coupon_end.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:26	1482/1482	---M--	200	added ('OK')	image/png	etag:%225483a47bcd58d61:0%22	http://www.tourdaum.com/Resources/images/stamp_w.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/stamp_w.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:26	1765/1765	---M--	200	added ('OK')	image/png	etag:%225483a47bcd58d61:0%22	http://www.tourdaum.com/Resources/images/stamp_mission_w.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/stamp_mission_w.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:27	9953/9953	---M--	200	added ('OK')	image/png	etag:%229297987bcd58d61:0%22	http://www.tourdaum.com/Resources/images/ico_grade_w.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/ico_grade_w.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:27	1730/1730	---M--	200	added ('OK')	image/png	etag:%22d8fdcbe0bf58d61:0%22	http://www.tourdaum.com/Resources/images/btn_search_w.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/btn_search_w.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:27	1108/1108	---M--	200	added ('OK')	image/png	etag:%222439c7e0bf58d61:0%22	http://www.tourdaum.com/Resources/images/btn_pg_prev.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/btn_pg_prev.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:27	1111/1111	---M--	200	added ('OK')	image/png	etag:%222439c7e0bf58d61:0%22	http://www.tourdaum.com/Resources/images/btn_pg_next.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/btn_pg_next.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:28	1134/1134	---M--	200	added ('OK')	image/png	etag:%227074c2e0bf58d61:0%22	http://www.tourdaum.com/Resources/images/btn_pg_first.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/btn_pg_first.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:28	1136/1136	---M--	200	added ('OK')	image/png	etag:%227074c2e0bf58d61:0%22	http://www.tourdaum.com/Resources/images/btn_pg_last.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/btn_pg_last.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:29	5504/5504	---M--	200	added ('OK')	image/png	etag:%22ade99d36835ed61:0%22	http://www.tourdaum.com/Resources/images/stamp_fail.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/stamp_fail.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:29	1398/1398	---M--	200	added ('OK')	image/png	etag:%2263f3daab96efd61:0%22	http://www.tourdaum.com/Resources/images/ico_comment.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/ico_comment.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:30	10850/10850	---M--	200	added ('OK')	image/png	etag:%223248d236835ed61:0%22	http://www.tourdaum.com/Resources/images/stamp_success.png	C:/Dia/Dia/www.tourdaum.com/Resources/images/stamp_success.png	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:30	2375/2375	---M--	200	added ('OK')	image/svg+xml	etag:%2251bd77ec72d71:0%22	http://www.tourdaum.com/Resources/images/ico_review.svg	C:/Dia/Dia/www.tourdaum.com/Resources/images/ico_review.svg	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:30	1022/1022	---M--	200	added ('OK')	image/svg+xml	etag:%22f4dbbc7ec72d71:0%22	http://www.tourdaum.com/Resources/images/ico_location.svg	C:/Dia/Dia/www.tourdaum.com/Resources/images/ico_location.svg	(from http://www.tourdaum.com/Resources/css/layout.css)
00:51:30	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:30%20GMT	http://www.tourdaum.com/Resources/fonts/xeicon/xeicon.eot?3ka2yj	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/xeicon/xeicon.22875d5.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:31	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Resources/fonts/xeicon/xeicon.eot?3ka2yj	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/xeicon/xeicon.22975d5.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:31	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:30%20GMT	http://www.tourdaum.com/Resources/fonts/xeicon/xeicon.woff2?3ka2yj	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/xeicon/xeicon.22a75d5.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:31	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:30%20GMT	http://www.tourdaum.com/Resources/fonts/xeicon/xeicon.ttf?3ka2yj	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/xeicon/xeicon.22b75d5.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:31	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:30%20GMT	http://www.tourdaum.com/Resources/fonts/xeicon/xeicon.woff?3ka2yj	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/xeicon/xeicon.22c75d5.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:31	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:31%20GMT	http://www.tourdaum.com/Resources/fonts/xeicon/xeicon.svg?3ka2yj	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/xeicon/xeicon.22d75d5.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:32	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:31%20GMT	http://www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.eot?v=4.7.0	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.22e3e6e.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:32	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:31%20GMT	http://www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.eot?	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.22fd41d.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:32	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:31%20GMT	http://www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.woff?v=4.7.0	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.2303e6e.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:32	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:32%20GMT	http://www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.ttf?v=4.7.0	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.2313e6e.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:33	222/222	---M--	302	error ('Redirect')	text/html	date:Wed,%2006%20Jul%202022%2015:51:32%20GMT	http://www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.svg?v=4.7.0	C:/Dia/Dia/www.tourdaum.com/Resources/fonts/font-awesome/fontawesome-webfont.2323e6e.delayed	(from http://www.tourdaum.com/Resources/css/fonticon.css)
00:51:33	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.233.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:51:33	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.234.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:51:33	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.23584fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:51:33	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Scripts/kakao.link.js	C:/Dia/Dia/www.tourdaum.com/Scripts/kakao.link.236.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:51:33	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.237.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:51:33	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.23884fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:51:45	73620/73620	---M--	200	added ('OK')	image/jpeg	etag:%2222d748c5870d81:0%22	http://www.tourdaum.com/upload/product/%ec%84%ac%eb%84%a4%ec%9d%bc-%ea%b0%80%ed%8f%892%ec%bd%94%ec%8a%a402_1.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/%ec%84%ac%eb%84%a4%ec%9d%bc-%ea%b0%80%ed%8f%892%ec%bd%94%ec%8a%a402_1.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:52:22	689709/689709	---M--	200	added ('OK')	image/jpeg	etag:%22399d6598b7fd81:0%22	http://www.tourdaum.com/Resources/images/company_intro_220609.jpg	C:/Dia/Dia/www.tourdaum.com/Resources/images/company_intro_220609.jpg	(from http://www.tourdaum.com/Home/Company)
00:52:52	414247/414247	---M--	200	added ('OK')	image/jpeg	etag:%2266a153cf870d81:0%22	http://www.tourdaum.com/upload/product/%ea%b0%80%ed%8f%89_thu_sc01.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/%ea%b0%80%ed%8f%89_thu_sc01.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:52:53	493833/493833	---M--	200	added ('OK')	image/jpeg	etag:%223ae112ca870d81:0%22	http://www.tourdaum.com/upload/product/%ea%b0%80%ed%8f%89_thu_sc03.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/%ea%b0%80%ed%8f%89_thu_sc03.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.23e.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.23f41b7.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.240.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.2417ea9.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:52:53	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.242.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.243.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.24484fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Scripts/kakao.link.js	C:/Dia/Dia/www.tourdaum.com/Scripts/kakao.link.245.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.246.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:52:53	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.24784fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:53:18	149771/149771	---M--	200	added ('OK')	image/jpeg	etag:%229a4b44a71b6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc02_7.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc02_7.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:53:24	377562/377562	---M--	200	added ('OK')	image/jpeg	etag:%227a6b61d4870d81:0%22	http://www.tourdaum.com/upload/product/%ea%b0%80%ed%8f%89_thu_sc02.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/%ea%b0%80%ed%8f%89_thu_sc02.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0201)
00:53:36	111320/111320	---M--	200	added ('OK')	image/jpeg	etag:%2214817f891c6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc04_6.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc04_6.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:53:48	150734/150734	---M--	200	added ('OK')	image/jpeg	etag:%223ad65f921c6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc05_24.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc05_24.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:53:50	83889/83889	---M--	200	added ('OK')	image/jpeg	etag:%227017ca971c6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc03_25.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc03_25.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:54:06	108802/108802	---M--	200	added ('OK')	image/jpeg	etag:%221eb31ad1c6bd81:0%22	http://www.tourdaum.com/upload/product/thu_sc01_13.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc01_13.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.24e.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.24f41b7.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.250.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.2517ea9.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DD0190)
00:54:06	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.252.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.253.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.25484fc.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.255.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.25684fc.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.257.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.25841b7.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.259.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.25a7ea9.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=1)
00:54:06	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.25b.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.25c.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.25d84fc.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.25e.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:06	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.25f84fc.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:21	93268/93268	---M--	200	added ('OK')	image/jpeg	etag:%228a92d6397321d81:0%22	http://www.tourdaum.com/upload/product/thu_dy02_3.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_dy02_3.jpg	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:22	73555/73555	---M--	200	added ('OK')	text/html	date:Wed,%2006%20Jul%202022%2015:54:22%20GMT	http://www.tourdaum.com/Product/ProductSelect?productId=DD0121	C:/Dia/Dia/www.tourdaum.com/Product/ProductSelecta3d2.html	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:37	85011/85011	---M--	200	added ('OK')	image/jpeg	etag:%22a4b15ecc5753d71:0%22	http://www.tourdaum.com/upload/product/thu_cj01.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_cj01.jpg	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.263.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.26441b7.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.265.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.2667ea9.delayed	(from http://www.tourdaum.com/Product/ProductList?divCd=D&page=2)
00:54:37	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.267.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.268.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.26984fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Scripts/kakao.link.js	C:/Dia/Dia/www.tourdaum.com/Scripts/kakao.link.26a.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.26b.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:54:37	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.26c84fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:55:04	168595/168595	---M--	200	added ('OK')	image/jpeg	etag:%22d21596f0a471d81:0%22	http://www.tourdaum.com/upload/product/thu_sc01_43.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_sc01_43.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:55:26	131215/131215	---M--	200	added ('OK')	image/jpeg	etag:%22703687306b53d71:0%22	http://www.tourdaum.com/upload/product/thu_my02.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_my02.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:55:46	120273/120273	---M--	200	added ('OK')	image/jpeg	etag:%22b01217346b53d71:0%22	http://www.tourdaum.com/upload/product/thu_my03.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_my03.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:56:00	87289/87289	---M--	200	added ('OK')	image/jpeg	etag:%2234af7a376b53d71:0%22	http://www.tourdaum.com/upload/product/thu_my04.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_my04.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:56:16	96402/96402	---M--	200	added ('OK')	image/jpeg	etag:%222662e63a6b53d71:0%22	http://www.tourdaum.com/upload/product/thu_my05.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_my05.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
00:56:46	186041/186041	---M--	200	added ('OK')	image/jpeg	etag:%229e57613e6b53d71:0%22	http://www.tourdaum.com/upload/product/thu_my06.jpg	C:/Dia/Dia/www.tourdaum.com/upload/product/thu_my06.jpg	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
01:00:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyQnaList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyQnaList.278.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
01:00:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyQnaList	C:/Dia/Dia/www.tourdaum.com/login.27941b7.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
01:00:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyApplyList	C:/Dia/Dia/www.tourdaum.com/Mypage/MyApplyList.27a.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
01:00:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyApplyList	C:/Dia/Dia/www.tourdaum.com/login.27b7ea9.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0026)
01:00:49	0/-1	---M--	302	error ('')			http://m.tourdaum.com/upload/kakao/tourdaum.jpg	C:/Dia/Dia/m.tourdaum.com/upload/kakao/tourdaum.27c.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0025)
01:00:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.27d.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0025)
01:00:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/login?returnUrl=%2fMypage%2fMyGrade	C:/Dia/Dia/www.tourdaum.com/login.27e84fc.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0025)
01:00:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Scripts/kakao.link.js	C:/Dia/Dia/www.tourdaum.com/Scripts/kakao.link.27f.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0025)
01:00:49	0/-1	---M--	302	error ('')			http://www.tourdaum.com/Mypage/MyGrade	C:/Dia/Dia/www.tourdaum.com/Mypage/MyGrade.280.delayed	(from http://www.tourdaum.com/Product/ProductSelect?productId=DN0025)
